,code,total_dur,dur_1,departure_1,arrival_1,carriercode_1,dep_date,transfer,dur_2,departure_2,arrival_2,carriercode_2,arr_date,bookable_seats,currency,total,dest,ontime_proba
10772,E90,0 days 08:30:00,0 days 01:10:00,LCY,AMS,KL,2022-03-15,Y,0 days 01:05:00,AMS,FRA,KL,2022-03-15,9,EUR,189.16,FRA,0.82053816
10773,E90,0 days 09:00:00,0 days 01:20:00,LCY,AMS,KL,2022-03-15,Y,0 days 01:05:00,AMS,FRA,KL,2022-03-15,9,EUR,189.16,FRA,0.82053816
10774,E90,0 days 09:55:00,0 days 01:10:00,LCY,AMS,KL,2022-03-15,Y,0 days 01:05:00,AMS,FRA,KL,2022-03-15,9,EUR,189.16,FRA,0.82053816
10775,E90,0 days 11:25:00,0 days 01:10:00,LCY,AMS,KL,2022-03-15,Y,0 days 01:05:00,AMS,FRA,KL,2022-03-15,9,EUR,189.16,FRA,0.82053816
10776,320,0 days 03:35:00,0 days 01:40:00,LHR,ZRH,LX,2022-03-15,Y,0 days 01:05:00,ZRH,FRA,LX,2022-03-15,9,EUR,207.91,FRA,0.82053816
10777,221,0 days 03:55:00,0 days 01:45:00,LHR,ZRH,LX,2022-03-15,Y,0 days 01:05:00,ZRH,FRA,LX,2022-03-15,9,EUR,207.91,FRA,0.82053816
10778,320,0 days 05:20:00,0 days 01:40:00,LHR,ZRH,LX,2022-03-15,Y,0 days 01:05:00,ZRH,FRA,LX,2022-03-15,9,EUR,207.91,FRA,0.82053816
10779,320,0 days 05:25:00,0 days 01:50:00,LHR,ZRH,LX,2022-03-15,Y,0 days 01:10:00,ZRH,FRA,LX,2022-03-15,9,EUR,207.91,FRA,0.82053816
10780,320,0 days 06:10:00,0 days 01:50:00,LHR,ZRH,LX,2022-03-15,Y,0 days 01:00:00,ZRH,FRA,LX,2022-03-15,9,EUR,207.91,FRA,0.82053816
10781,320,0 days 06:20:00,0 days 01:40:00,LHR,ZRH,LX,2022-03-15,Y,0 days 01:05:00,ZRH,FRA,LX,2022-03-15,9,EUR,207.91,FRA,0.82053816
10782,320,0 days 07:00:00,0 days 01:50:00,LHR,ZRH,LX,2022-03-15,Y,0 days 01:05:00,ZRH,FRA,LX,2022-03-15,9,EUR,207.91,FRA,0.82053816
10783,221,0 days 07:15:00,0 days 01:45:00,LHR,ZRH,LX,2022-03-15,Y,0 days 01:10:00,ZRH,FRA,LX,2022-03-15,9,EUR,207.91,FRA,0.82053816
10784,221,0 days 08:00:00,0 days 01:45:00,LHR,ZRH,LX,2022-03-15,Y,0 days 01:00:00,ZRH,FRA,LX,2022-03-15,9,EUR,207.91,FRA,0.82053816
10785,320,0 days 09:50:00,0 days 01:40:00,LHR,ZRH,LX,2022-03-15,Y,0 days 01:05:00,ZRH,FRA,LX,2022-03-15,9,EUR,207.91,FRA,0.82053816
10786,320,0 days 10:20:00,0 days 01:50:00,LHR,ZRH,LX,2022-03-15,Y,0 days 01:10:00,ZRH,FRA,LX,2022-03-15,9,EUR,207.91,FRA,0.82053816
10787,320,0 days 11:05:00,0 days 01:50:00,LHR,ZRH,LX,2022-03-15,Y,0 days 01:00:00,ZRH,FRA,LX,2022-03-15,9,EUR,207.91,FRA,0.82053816
10788,32N,0 days 03:45:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:00:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10789,32N,0 days 03:50:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:00:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10790,32N,0 days 03:50:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:10:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10791,32N,0 days 03:55:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:00:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10792,32N,0 days 04:10:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:00:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10793,32N,0 days 04:20:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:00:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10794,32N,0 days 04:25:00,0 days 01:55:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:00:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10795,32N,0 days 04:30:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:05:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10796,32N,0 days 04:50:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:00:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10797,32N,0 days 04:50:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:00:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10798,32N,0 days 05:10:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:00:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10799,32N,0 days 05:15:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:00:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10800,32N,0 days 05:15:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:10:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10801,32N,0 days 05:25:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:00:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10802,32N,0 days 05:50:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:00:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10803,32N,0 days 05:55:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:00:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10804,32N,0 days 06:10:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:00:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10805,32N,0 days 06:15:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:00:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10806,32N,0 days 06:20:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:00:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10807,32N,0 days 06:30:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:10:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10808,32N,0 days 06:50:00,0 days 01:50:00,LHR,MUC,LH,2022-03-15,Y,0 days 01:00:00,MUC,FRA,LH,2022-03-15,9,EUR,209.1,FRA,0.82053816
10809,321,0 days 04:40:00,0 days 02:15:00,LHR,VIE,OS,2022-03-15,Y,0 days 01:30:00,VIE,FRA,OS,2022-03-15,9,EUR,212.09,FRA,0.82053816
10810,320,0 days 04:40:00,0 days 02:15:00,LHR,VIE,OS,2022-03-15,Y,0 days 01:25:00,VIE,FRA,OS,2022-03-15,9,EUR,212.09,FRA,0.82053816
10811,320,0 days 05:30:00,0 days 02:20:00,LHR,VIE,OS,2022-03-15,Y,0 days 01:25:00,VIE,FRA,OS,2022-03-15,9,EUR,212.09,FRA,0.82053816
10812,321,0 days 05:40:00,0 days 02:15:00,LHR,VIE,OS,2022-03-15,Y,0 days 01:30:00,VIE,FRA,OS,2022-03-15,9,EUR,212.09,FRA,0.82053816
10813,320,0 days 05:40:00,0 days 02:15:00,LHR,VIE,OS,2022-03-15,Y,0 days 01:25:00,VIE,FRA,OS,2022-03-15,9,EUR,212.09,FRA,0.82053816
10814,320,0 days 06:35:00,0 days 02:20:00,LHR,VIE,OS,2022-03-15,Y,0 days 01:30:00,VIE,FRA,OS,2022-03-15,9,EUR,212.09,FRA,0.82053816
10815,321,0 days 06:40:00,0 days 02:15:00,LHR,VIE,OS,2022-03-15,Y,0 days 01:30:00,VIE,FRA,OS,2022-03-15,9,EUR,212.09,FRA,0.82053816
10816,320,0 days 06:45:00,0 days 02:15:00,LHR,VIE,OS,2022-03-15,Y,0 days 01:30:00,VIE,FRA,OS,2022-03-15,9,EUR,212.09,FRA,0.82053816
10817,321,0 days 08:35:00,0 days 02:15:00,LHR,VIE,OS,2022-03-15,Y,0 days 01:25:00,VIE,FRA,OS,2022-03-15,9,EUR,212.09,FRA,0.82053816
10818,320,0 days 08:35:00,0 days 02:20:00,LHR,VIE,OS,2022-03-15,Y,0 days 01:30:00,VIE,FRA,OS,2022-03-15,9,EUR,212.09,FRA,0.82053816
10819,320,0 days 09:30:00,0 days 02:20:00,LHR,VIE,OS,2022-03-15,Y,0 days 01:25:00,VIE,FRA,OS,2022-03-15,9,EUR,212.09,FRA,0.82053816
10820,321,0 days 09:40:00,0 days 02:15:00,LHR,VIE,OS,2022-03-15,Y,0 days 01:30:00,VIE,FRA,OS,2022-03-15,9,EUR,212.09,FRA,0.82053816
10821,320,0 days 10:30:00,0 days 02:20:00,LHR,VIE,OS,2022-03-15,Y,0 days 01:25:00,VIE,FRA,OS,2022-03-15,9,EUR,212.09,FRA,0.82053816
10822,320,0 days 11:35:00,0 days 02:20:00,LHR,VIE,OS,2022-03-15,Y,0 days 01:30:00,VIE,FRA,OS,2022-03-15,9,EUR,212.09,FRA,0.82053816
10823,321,0 days 11:40:00,0 days 02:15:00,LHR,VIE,OS,2022-03-15,Y,0 days 01:30:00,VIE,FRA,OS,2022-03-15,9,EUR,212.09,FRA,0.82053816
10824,321,0 days 12:35:00,0 days 02:15:00,LHR,VIE,OS,2022-03-15,Y,0 days 01:25:00,VIE,FRA,OS,2022-03-15,9,EUR,212.09,FRA,0.82053816
10825,321,0 days 13:35:00,0 days 02:15:00,LHR,VIE,OS,2022-03-15,Y,0 days 01:25:00,VIE,FRA,OS,2022-03-15,9,EUR,212.09,FRA,0.82053816
10826,321,0 days 14:40:00,0 days 02:15:00,LHR,VIE,OS,2022-03-15,Y,0 days 01:30:00,VIE,FRA,OS,2022-03-15,9,EUR,212.09,FRA,0.82053816
10827,320,0 days 04:00:00,0 days 01:05:00,LHR,BRU,LH,2022-03-15,Y,0 days 01:00:00,BRU,FRA,LH,2022-03-15,9,EUR,213.22,FRA,0.82053816
10828,320,0 days 04:20:00,0 days 01:05:00,LHR,BRU,LH,2022-03-15,Y,0 days 01:00:00,BRU,FRA,LH,2022-03-15,9,EUR,213.22,FRA,0.82053816
10829,320,0 days 06:20:00,0 days 01:05:00,LHR,BRU,LH,2022-03-15,Y,0 days 01:00:00,BRU,FRA,LH,2022-03-15,9,EUR,213.22,FRA,0.82053816
10830,320,0 days 07:00:00,0 days 01:05:00,LHR,BRU,LH,2022-03-15,Y,0 days 01:00:00,BRU,FRA,LH,2022-03-15,9,EUR,213.22,FRA,0.82053816
10831,320,0 days 08:00:00,0 days 01:05:00,LHR,BRU,LH,2022-03-15,Y,0 days 01:00:00,BRU,FRA,LH,2022-03-15,9,EUR,213.22,FRA,0.82053816
10832,320,0 days 08:05:00,0 days 01:05:00,LHR,BRU,LH,2022-03-15,Y,0 days 01:00:00,BRU,FRA,LH,2022-03-15,9,EUR,213.22,FRA,0.82053816
10833,223,0 days 04:05:00,0 days 01:35:00,LHR,GVA,LX,2022-03-15,Y,0 days 01:15:00,GVA,FRA,LX,2022-03-15,9,EUR,216.61,FRA,0.82053816
10834,223,0 days 04:15:00,0 days 01:40:00,LHR,GVA,LX,2022-03-15,Y,0 days 01:15:00,GVA,FRA,LX,2022-03-15,9,EUR,216.61,FRA,0.82053816
10835,223,0 days 05:00:00,0 days 01:40:00,LHR,GVA,LX,2022-03-15,Y,0 days 01:15:00,GVA,FRA,LX,2022-03-15,9,EUR,216.61,FRA,0.82053816
10836,223,0 days 05:00:00,0 days 01:40:00,LHR,GVA,LX,2022-03-15,Y,0 days 01:15:00,GVA,FRA,LX,2022-03-15,9,EUR,216.61,FRA,0.82053816
10837,223,0 days 06:15:00,0 days 01:40:00,LHR,GVA,LX,2022-03-15,Y,0 days 01:15:00,GVA,FRA,LX,2022-03-15,9,EUR,216.61,FRA,0.82053816
10838,223,0 days 06:55:00,0 days 01:35:00,LHR,GVA,LX,2022-03-15,Y,0 days 01:15:00,GVA,FRA,LX,2022-03-15,9,EUR,216.61,FRA,0.82053816
10839,223,0 days 08:10:00,0 days 01:35:00,LHR,GVA,LX,2022-03-15,Y,0 days 01:15:00,GVA,FRA,LX,2022-03-15,9,EUR,216.61,FRA,0.82053816
10840,223,0 days 09:45:00,0 days 01:40:00,LHR,GVA,LX,2022-03-15,Y,0 days 01:15:00,GVA,FRA,LX,2022-03-15,9,EUR,216.61,FRA,0.82053816
10841,223,0 days 10:30:00,0 days 01:40:00,LHR,GVA,LX,2022-03-15,Y,0 days 01:15:00,GVA,FRA,LX,2022-03-15,9,EUR,216.61,FRA,0.82053816
10842,223,0 days 11:40:00,0 days 01:35:00,LHR,GVA,LX,2022-03-15,Y,0 days 01:15:00,GVA,FRA,LX,2022-03-15,9,EUR,216.61,FRA,0.82053816
10843,320,0 days 04:15:00,0 days 01:20:00,LHR,CDG,AF,2022-03-15,Y,0 days 01:20:00,CDG,FRA,AF,2022-03-15,1,EUR,218.57,FRA,0.82053816
10844,320,0 days 06:45:00,0 days 01:20:00,LHR,CDG,AF,2022-03-15,Y,0 days 01:20:00,CDG,FRA,AF,2022-03-15,1,EUR,218.57,FRA,0.82053816
10845,320,0 days 09:35:00,0 days 01:20:00,LHR,CDG,AF,2022-03-15,Y,0 days 01:20:00,CDG,FRA,AF,2022-03-15,1,EUR,218.57,FRA,0.82053816
10846,221,0 days 03:50:00,0 days 01:40:00,LCY,ZRH,LX,2022-03-15,Y,0 days 01:05:00,ZRH,FRA,LX,2022-03-15,9,EUR,226.49,FRA,0.82053816
10847,221,0 days 07:20:00,0 days 01:40:00,LCY,ZRH,LX,2022-03-15,Y,0 days 01:05:00,ZRH,FRA,LX,2022-03-15,9,EUR,226.49,FRA,0.82053816
10848,E90,0 days 09:05:00,0 days 01:35:00,LCY,ZRH,LX,2022-03-15,Y,0 days 01:10:00,ZRH,FRA,LX,2022-03-15,9,EUR,226.49,FRA,0.82053816
10849,221,0 days 10:40:00,0 days 01:40:00,LCY,ZRH,LX,2022-03-15,Y,0 days 01:10:00,ZRH,FRA,LX,2022-03-15,9,EUR,226.49,FRA,0.82053816
10850,221,0 days 11:25:00,0 days 01:40:00,LCY,ZRH,LX,2022-03-15,Y,0 days 01:00:00,ZRH,FRA,LX,2022-03-15,9,EUR,226.49,FRA,0.82053816
10851,320,0 days 03:25:00,0 days 01:20:00,LHR,CDG,AF,2022-03-15,Y,0 days 01:20:00,CDG,FRA,AF,2022-03-15,9,EUR,234.57,FRA,0.82053816
10852,320,0 days 03:55:00,0 days 01:25:00,LHR,CDG,AF,2022-03-15,Y,0 days 01:25:00,CDG,FRA,AF,2022-03-15,5,EUR,234.57,FRA,0.82053816
10853,221,0 days 05:20:00,0 days 01:35:00,LCY,GVA,LX,2022-03-15,Y,0 days 01:15:00,GVA,FRA,LX,2022-03-15,9,EUR,235.19,FRA,0.82053816
10854,221,0 days 05:25:00,0 days 01:35:00,LCY,GVA,LX,2022-03-15,Y,0 days 01:15:00,GVA,FRA,LX,2022-03-15,9,EUR,235.19,FRA,0.82053816
10855,221,0 days 06:10:00,0 days 01:35:00,LCY,GVA,LX,2022-03-15,Y,0 days 01:15:00,GVA,FRA,LX,2022-03-15,9,EUR,235.19,FRA,0.82053816
10856,221,0 days 06:35:00,0 days 01:35:00,LCY,GVA,LX,2022-03-15,Y,0 days 01:15:00,GVA,FRA,LX,2022-03-15,9,EUR,235.19,FRA,0.82053816
10857,221,0 days 10:05:00,0 days 01:35:00,LCY,GVA,LX,2022-03-15,Y,0 days 01:15:00,GVA,FRA,LX,2022-03-15,9,EUR,235.19,FRA,0.82053816
10858,221,0 days 10:50:00,0 days 01:35:00,LCY,GVA,LX,2022-03-15,Y,0 days 01:15:00,GVA,FRA,LX,2022-03-15,9,EUR,235.19,FRA,0.82053816
10859,7M8,0 days 07:40:00,0 days 02:15:00,LHR,WAW,LO,2022-03-15,Y,0 days 02:05:00,WAW,FRA,LO,2022-03-15,9,EUR,256.91,FRA,0.82053816
10860,7M8,0 days 11:15:00,0 days 02:15:00,LHR,WAW,LO,2022-03-15,Y,0 days 02:00:00,WAW,FRA,LO,2022-03-15,9,EUR,256.91,FRA,0.82053816
10861,32N,0 days 09:55:00,0 days 02:20:00,LHR,ATH,A3,2022-03-15,Y,0 days 03:00:00,ATH,FRA,A3,2022-03-16,2,EUR,272.29,FRA,0.82442057
10862,32N,0 days 01:35:00,0 days 01:35:00,LHR,,LH,2022-03-15,N,0 days 00:00:00,FRA,,,2022-03-15,9,EUR,286.77,FRA,0.82053816
10863,320,0 days 04:20:00,0 days 01:50:00,LHR,ZRH,LX,2022-03-15,Y,0 days 01:00:00,ZRH,FRA,LX,2022-03-15,9,EUR,291.91,FRA,0.82053816
10864,320,0 days 05:50:00,0 days 01:50:00,LHR,ZRH,LX,2022-03-15,Y,0 days 01:00:00,ZRH,FRA,LX,2022-03-15,9,EUR,291.91,FRA,0.82053816
10865,221,0 days 06:10:00,0 days 01:45:00,LHR,ZRH,LX,2022-03-15,Y,0 days 01:00:00,ZRH,FRA,LX,2022-03-15,9,EUR,291.91,FRA,0.82053816
10866,320,0 days 08:40:00,0 days 01:40:00,LHR,ZRH,LX,2022-03-15,Y,0 days 01:00:00,ZRH,FRA,LX,2022-03-15,9,EUR,291.91,FRA,0.82053816
10867,320,0 days 09:15:00,0 days 01:50:00,LHR,ZRH,LX,2022-03-15,Y,0 days 01:00:00,ZRH,FRA,LX,2022-03-15,9,EUR,291.91,FRA,0.82053816
10868,320,0 days 12:05:00,0 days 01:40:00,LHR,ZRH,LX,2022-03-15,Y,0 days 01:00:00,ZRH,FRA,LX,2022-03-15,9,EUR,291.91,FRA,0.82053816
10869,32N,0 days 08:35:00,0 days 02:20:00,LHR,ATH,A3,2022-03-15,Y,0 days 03:05:00,ATH,FRA,A3,2022-03-16,2,EUR,326.29,FRA,0.82442057
10870,221,0 days 06:10:00,0 days 01:40:00,LCY,ZRH,LX,2022-03-15,Y,0 days 01:00:00,ZRH,FRA,LX,2022-03-15,9,EUR,365.49,FRA,0.82053816
10871,E90,0 days 08:00:00,0 days 01:35:00,LCY,ZRH,LX,2022-03-15,Y,0 days 01:00:00,ZRH,FRA,LX,2022-03-15,9,EUR,365.49,FRA,0.82053816
10872,221,0 days 09:35:00,0 days 01:40:00,LCY,ZRH,LX,2022-03-15,Y,0 days 01:00:00,ZRH,FRA,LX,2022-03-15,9,EUR,365.49,FRA,0.82053816
10873,73H,0 days 07:10:00,0 days 02:25:00,LGW,MAD,UX,2022-03-16,Y,0 days 02:45:00,MAD,FRA,UX,2022-03-16,9,EUR,71.51,FRA,0.82442057
10874,32S,0 days 08:35:00,0 days 01:55:00,LHR,LIN,AZ,2022-03-16,Y,0 days 01:20:00,LIN,FRA,AZ,2022-03-16,7,EUR,108.73,FRA,0.82442057
10875,319,0 days 12:50:00,0 days 01:55:00,LHR,LIN,AZ,2022-03-16,Y,0 days 01:25:00,LIN,FRA,AZ,2022-03-17,7,EUR,108.73,FRA,0.7881695
10876,32N,0 days 07:35:00,0 days 02:35:00,LHR,ARN,SK,2022-03-16,Y,0 days 02:10:00,ARN,FRA,SK,2022-03-16,9,EUR,109.69,FRA,0.82442057
10877,32N,0 days 04:20:00,0 days 01:55:00,LHR,CPH,SK,2022-03-16,Y,0 days 01:35:00,CPH,FRA,SK,2022-03-16,9,EUR,114.64,FRA,0.82442057
10878,32N,0 days 07:30:00,0 days 01:50:00,LHR,CPH,SK,2022-03-16,Y,0 days 01:35:00,CPH,FRA,SK,2022-03-16,9,EUR,114.64,FRA,0.82442057
10879,32N,0 days 08:50:00,0 days 01:55:00,LHR,CPH,SK,2022-03-16,Y,0 days 01:35:00,CPH,FRA,SK,2022-03-16,9,EUR,114.64,FRA,0.82442057
10880,32N,0 days 11:15:00,0 days 01:55:00,LHR,CPH,SK,2022-03-16,Y,0 days 01:40:00,CPH,FRA,SK,2022-03-17,9,EUR,114.64,FRA,0.7881695
10881,32N,0 days 12:00:00,0 days 01:50:00,LHR,CPH,SK,2022-03-16,Y,0 days 01:35:00,CPH,FRA,SK,2022-03-16,9,EUR,114.64,FRA,0.82442057
10882,359,0 days 07:00:00,0 days 02:20:00,LHR,MAD,IB,2022-03-16,Y,0 days 02:50:00,MAD,FRA,IB,2022-03-16,9,EUR,125.5,FRA,0.82442057
10883,320,0 days 10:20:00,0 days 02:30:00,LHR,MAD,IB,2022-03-16,Y,0 days 02:50:00,MAD,FRA,IB,2022-03-16,9,EUR,125.5,FRA,0.82442057
10884,359,0 days 11:15:00,0 days 02:20:00,LHR,MAD,IB,2022-03-16,Y,0 days 02:50:00,MAD,FRA,IB,2022-03-16,9,EUR,125.5,FRA,0.82442057
10885,320,0 days 14:40:00,0 days 02:30:00,LHR,MAD,IB,2022-03-16,Y,0 days 02:45:00,MAD,FRA,IB,2022-03-17,9,EUR,125.5,FRA,0.7881695
10886,320,0 days 04:00:00,0 days 01:05:00,LHR,BRU,SN,2022-03-16,Y,0 days 01:00:00,BRU,FRA,SN,2022-03-16,9,EUR,158.22,FRA,0.82442057
10887,320,0 days 04:20:00,0 days 01:05:00,LHR,BRU,SN,2022-03-16,Y,0 days 01:00:00,BRU,FRA,SN,2022-03-16,9,EUR,158.22,FRA,0.82442057
10888,320,0 days 06:20:00,0 days 01:05:00,LHR,BRU,SN,2022-03-16,Y,0 days 01:00:00,BRU,FRA,SN,2022-03-16,9,EUR,158.22,FRA,0.82442057
10889,320,0 days 07:00:00,0 days 01:05:00,LHR,BRU,SN,2022-03-16,Y,0 days 01:00:00,BRU,FRA,SN,2022-03-16,9,EUR,158.22,FRA,0.82442057
10890,320,0 days 08:00:00,0 days 01:05:00,LHR,BRU,SN,2022-03-16,Y,0 days 01:00:00,BRU,FRA,SN,2022-03-16,9,EUR,158.22,FRA,0.82442057
10891,320,0 days 08:05:00,0 days 01:05:00,LHR,BRU,SN,2022-03-16,Y,0 days 01:00:00,BRU,FRA,SN,2022-03-16,9,EUR,158.22,FRA,0.82442057
10892,320,0 days 08:20:00,0 days 01:05:00,LHR,BRU,SN,2022-03-16,Y,0 days 01:00:00,BRU,FRA,SN,2022-03-16,9,EUR,158.22,FRA,0.82442057
10893,320,0 days 11:20:00,0 days 01:05:00,LHR,BRU,SN,2022-03-16,Y,0 days 01:00:00,BRU,FRA,SN,2022-03-16,9,EUR,158.22,FRA,0.82442057
10894,320,0 days 12:20:00,0 days 01:05:00,LHR,BRU,SN,2022-03-16,Y,0 days 01:00:00,BRU,FRA,SN,2022-03-16,9,EUR,158.22,FRA,0.82442057
10895,320,0 days 12:25:00,0 days 01:05:00,LHR,BRU,SN,2022-03-16,Y,0 days 01:00:00,BRU,FRA,SN,2022-03-16,9,EUR,158.22,FRA,0.82442057
10896,744,0 days 01:30:00,0 days 01:30:00,LHR,,LH,2022-03-16,N,0 days 00:00:00,FRA,,,2022-03-16,9,EUR,166.77,FRA,0.82442057
10897,32Q,0 days 01:35:00,0 days 01:35:00,LHR,,LH,2022-03-16,N,0 days 00:00:00,FRA,,,2022-03-16,9,EUR,166.77,FRA,0.82442057
10898,32Q,0 days 01:35:00,0 days 01:35:00,LHR,,LH,2022-03-16,N,0 days 00:00:00,FRA,,,2022-03-16,9,EUR,166.77,FRA,0.82442057
10899,32Q,0 days 01:35:00,0 days 01:35:00,LHR,,LH,2022-03-16,N,0 days 00:00:00,FRA,,,2022-03-16,9,EUR,166.77,FRA,0.82442057
10900,32N,0 days 01:35:00,0 days 01:35:00,LHR,,LH,2022-03-16,N,0 days 00:00:00,FRA,,,2022-03-16,9,EUR,166.77,FRA,0.82442057
10901,32Q,0 days 01:35:00,0 days 01:35:00,LHR,,LH,2022-03-16,N,0 days 00:00:00,FRA,,,2022-03-16,9,EUR,166.77,FRA,0.82442057
10902,32N,0 days 01:35:00,0 days 01:35:00,LHR,,LH,2022-03-16,N,0 days 00:00:00,FRA,,,2022-03-16,9,EUR,166.77,FRA,0.82442057
10903,32N,0 days 01:35:00,0 days 01:35:00,LHR,,LH,2022-03-16,N,0 days 00:00:00,FRA,,,2022-03-16,9,EUR,166.77,FRA,0.82442057
10904,32Q,0 days 01:35:00,0 days 01:35:00,LHR,,LH,2022-03-16,N,0 days 00:00:00,FRA,,,2022-03-16,9,EUR,166.77,FRA,0.82442057
10905,32N,0 days 01:35:00,0 days 01:35:00,LHR,,LH,2022-03-16,N,0 days 00:00:00,FRA,,,2022-03-16,9,EUR,166.77,FRA,0.82442057
10906,32N,0 days 01:35:00,0 days 01:35:00,LHR,,LH,2022-03-16,N,0 days 00:00:00,FRA,,,2022-03-16,9,EUR,166.77,FRA,0.82442057
10907,32N,0 days 01:35:00,0 days 01:35:00,LHR,,LH,2022-03-16,N,0 days 00:00:00,FRA,,,2022-03-16,9,EUR,166.77,FRA,0.82442057
10908,321,0 days 02:30:00,0 days 02:30:00,LHR,,LH,2022-03-16,N,0 days 00:00:00,FRA,,,2022-03-16,9,EUR,166.77,FRA,0.82442057
10909,744,0 days 05:00:00,0 days 05:00:00,LHR,,LH,2022-03-16,N,0 days 00:00:00,FRA,,,2022-03-16,9,EUR,166.77,FRA,0.82442057
10910,319,0 days 13:40:00,0 days 01:05:00,LHR,BRU,SN,2022-03-16,Y,0 days 01:00:00,BRU,FRA,SN,2022-03-17,9,EUR,168.98,FRA,0.7881695
10911,73H,0 days 03:35:00,0 days 01:30:00,LHR,AMS,KL,2022-03-16,Y,0 days 01:10:00,AMS,FRA,KL,2022-03-16,9,EUR,170.58,FRA,0.82442057
10912,73W,0 days 03:35:00,0 days 01:15:00,LHR,AMS,KL,2022-03-16,Y,0 days 01:05:00,AMS,FRA,KL,2022-03-16,9,EUR,170.58,FRA,0.82442057
10913,73W,0 days 03:35:00,0 days 01:20:00,LHR,AMS,KL,2022-03-16,Y,0 days 01:05:00,AMS,FRA,KL,2022-03-16,9,EUR,170.58,FRA,0.82442057
10914,73W,0 days 04:00:00,0 days 01:25:00,LHR,AMS,KL,2022-03-16,Y,0 days 01:05:00,AMS,FRA,KL,2022-03-16,9,EUR,170.58,FRA,0.82442057
10915,E90,0 days 04:20:00,0 days 01:20:00,LHR,AMS,KL,2022-03-16,Y,0 days 01:05:00,AMS,FRA,KL,2022-03-16,9,EUR,170.58,FRA,0.82442057
10916,73H,0 days 04:30:00,0 days 01:20:00,LHR,AMS,KL,2022-03-16,Y,0 days 01:05:00,AMS,FRA,KL,2022-03-16,9,EUR,170.58,FRA,0.82442057
10917,E90,0 days 05:00:00,0 days 01:20:00,LHR,AMS,KL,2022-03-16,Y,0 days 01:05:00,AMS,FRA,KL,2022-03-16,9,EUR,170.58,FRA,0.82442057
10918,73H,0 days 05:40:00,0 days 01:15:00,LHR,AMS,KL,2022-03-16,Y,0 days 01:05:00,AMS,FRA,KL,2022-03-16,9,EUR,170.58,FRA,0.82442057
10919,73H,0 days 05:55:00,0 days 01:20:00,LHR,AMS,KL,2022-03-16,Y,0 days 01:05:00,AMS,FRA,KL,2022-03-16,9,EUR,170.58,FRA,0.82442057
